"id","common_name_crop","species_name","species_name_taxonstand_","species_name_","genus","sps","family","order","gf","wild_progenitor","sources_wild_progenitor","minimum_time_cultivation","minimum_time_domestication","sources_minimum_time_cultivation_domestication","filter_data_antiquity","use_food","use_animal_feed","use","use_primary","sources_use","number_gbif_records","filter_ocurr_gbif","sd_longitude","sd_latitude","mode_ecoreg_code","biogeografic_realm","mode_ecoreg_name","mode_ecoreg_centroid_lon","mode_ecoreg_centroid_lat","median_BIO1","median_BIO2","median_BIO3","median_BIO4","median_BIO5","median_BIO6","median_BIO7","median_BIO8","median_BIO9","median_BIO10","median_BIO11","median_BIO12","median_BIO13","median_BIO14","median_BIO15","median_BIO16","median_BIO17","median_BIO18","median_BIO19","cv_BIO1","cv_BIO2","cv_BIO3","cv_BIO4","cv_BIO5","cv_BIO6","cv_BIO7","cv_BIO8","cv_BIO9","cv_BIO10","cv_BIO11","cv_BIO12","cv_BIO13","cv_BIO14","cv_BIO15","cv_BIO16","cv_BIO17","cv_BIO18","cv_BIO19"
424,"Flat_pea","Lathyrus sylvestris","Lathyrus_sylvestris_L.","Lathyrus_sylvestris","Lathyrus","sylvestris","Fabaceae","Fabales","herb","Lathyrus_sylvestris_L.","90",170,NA,"90",1,1,1,"food&forage","forage",90,488,1,4.733435629,4.002867015,"PA0436","Palearctic","Sarmatic Mixed Forests",31.84112072,56.67710812,67,74,27,6821,215,-53,268,144,7,157,-18,660,75,34,26,217,109,202,135,24.55746665,13.22357896,12.8984644,10.74187223,6.355311435,51.77859771,10.01451201,24.67507202,215.8124054,7.337242723,146.0669701,20.93063038,21.48766287,28.99644423,28.55414561,21.4876205,29.48783338,21.30911238,28.72258301
425,"Earthnut_pea","Lathyrus tuberosus","Lathyrus_tuberosus_L.","Lathyrus_tuberosus","Lathyrus","tuberosus","Fabaceae","Fabales","herb","Lathyrus_tuberosus_L.","90",NA,NA,NA,0,1,1,"food&forage","root",90,492,1,5.541718757,4.050243848,"PA0445","Palearctic","Western European Broadleaf Forests",8.24354512,48.41049219,91,81,32,6435,224,-25,263,157,29,168,9,680.5,75,41,20,215,133,201,146,18.40273867,12.82142627,11.36567455,11.61994946,7.478136381,86.97090242,10.5534277,29.28956394,101.6772694,7.268936566,332.7680081,16.73657055,14.43040943,25.41449317,37.26948358,14.18258672,25.3487963,15.8394299,23.94112634
426,"African_lettuce","Launaea taraxacifolia","Launaea_taraxacifolia_(Willd.)_Amin_ex_C.Jeffrey","Launaea_taraxacifolia","Launaea","taraxacifolia","Asteraceae","Asterales","herb","Launaea_taraxacifolia_(Willd.)_Amin_ex_C.Jeffrey","90",NA,NA,NA,0,1,0,"shoot","shoot",90,138,1,8.667237174,2.759265335,"AT0707","Afrotropic","Guinean Forest-Savanna Mosaic",-1.44104815,8.87510659,268,97,69,1265,339,212,134,270,274,285,251,1053,208,7,77,471,49,197,268,4.310521054,27.07749108,7.465756022,40.86064351,8.146736634,14.16639537,34.55965813,6.101082674,4.623734944,5.602322084,3.995613847,29.59960785,28.17252935,82.85247258,32.35869724,27.84382488,67.61021158,37.99303799,70.77947347
427,"Bay_laurel","Laurus nobilis","Laurus_nobilis_L.","Laurus_nobilis","Laurus","nobilis","Lauraceae","Laurales","woody","Laurus_nobilis_L.","4",2600,NA,"4",1,1,0,"shoot","shoot",90,190,1,6.157754708,2.176966472,"PA1215","Palearctic","Northeastern Spain And Southern France Mediterranean Forests",3.43348924,42.69387138,137,91,34,5844,283,15,263,127,213,217,62,745,100,26,31,251,117,127,192,11.56248722,13.1719744,10.2389415,10.74856452,6.280128534,105.5514511,9.12921712,19.15951349,33.91534492,6.702539318,34.90923608,22.74686942,23.81296373,53.9931651,40.41576651,24.63032333,39.77565207,41.24181632,29.23045943
428,"Paradise_nut","Lecythis zabucajo","Lecythis_zabucajo_Aubl.","Lecythis_zabucajo","Lecythis","zabucajo","Lecythidaceae","Ericales","woody","Lecythis_zabucajo_Aubl.","128",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",128,292,1,5.445334793,5.498820498,"NT0173","Neotropic","Uatuma-Trombetas Moist Forests",-56.91352937,-0.31846068,262.5,87,82,464,325,214,109,260.5,269,270,256,2397,321,77,41,896,266,357,764.5,4.668508842,13.72052723,5.102847715,31.17629311,3.812783735,9.37493642,16.55733912,4.302805437,5.67321964,4.597782596,5.31016765,20.52250854,20.2112143,44.12803311,25.73715184,20.82409332,39.57146391,34.33873027,44.37389353
429,"Lentil","Lens culinaris","Lens_culinaris_Medik.","Lens_culinaris","Lens","culinaris","Fabaceae","Fabales","herb","Lens_culinaris_subsp._odemensis_(Ladiz.)_M.E.Ferguson_&_al.,Lens_culinaris_subsp._orientalis_(Boiss.)_Ponert","1,4,7",12000,10500,"4,7",1,1,1,"food&forage","seed",4,978,1,13.65567188,2.927491362,"PA1207","Palearctic","Eastern Mediterranean Conifer-Sclerophyllous-Broadleaf Forests",37.42596125,35.80179351,142,120,34,8159,321,-14,348,68,231,234,43,467,81,1,78,215,6,8,195,24.33976706,10.62716279,11.07228556,14.48872371,12.1152757,189.4324324,12.0142122,47.69302617,31.22851262,14.65934435,120.573211,37.63022807,38.49019924,187.4440511,25.54773375,39.24590523,150.195119,158.0712902,48.6344594
430,"Maca","Lepidium meyenii","Lepidium_meyenii_Walp.","Lepidium_meyenii","Lepidium","meyenii","Brassicaceae","Brassicales","herb","Lepidium_meyenii_Walp.","4",3600,2000,"4",1,1,0,"root","root",90,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,"Cress","Lepidium sativum","Lepidium_sativum_L.","Lepidium_sativum","Lepidium","sativum","Brassicaceae","Brassicales","herb","Lepidium_spinosum_Ard.,Lepidium_sativum_L.,Lepidium_sativum_L.","3,4",3500,2100,"4",1,1,0,"multifood_rep&veg","seed",4,623,1,21.49250929,9.686929203,"PA1207","Palearctic","Eastern Mediterranean Conifer-Sclerophyllous-Broadleaf Forests",37.42596125,35.80179351,147,75,34,5858.5,241,26,245,139,185,194,71,719,108,34,36,295.5,111,172.5,201,36.76635725,27.17332282,18.86739719,29.49562504,17.06795979,270.075576,23.77514336,28.36663934,78.897168,18.86266933,104.2138092,30.45523324,35.73130218,71.53850814,68.45500978,33.43444152,68.88208804,70.71747066,47.95331909
432,"Peladera","Leucaena leucocephala","Leucaena_leucocephala_(Lam.)_de_Wit","Leucaena_leucocephala","Leucaena","leucocephala","Fabaceae","Fabales","woody","Leucaena_leucocephala_(Lam.)_de_Wit","90",NA,NA,NA,0,1,1,"food&forage","forage",90,206,1,16.07457819,5.704271717,"NA1312","Nearctic","Tamaulipan Thorn Scrub",-99.31107003,27.0226929,233,114,56,3182,327,123,199,266,213,275,194,792,179,16,66,434,64,323,88,11.42204643,27.36509179,24.24179873,62.81385842,8.706042337,44.17492302,35.89531091,12.41816336,20.97388155,9.797261275,23.65982054,52.74082578,40.03316888,96.03301513,42.65726544,45.99139247,89.49443952,50.6605566,91.35918792
433,"Lovage","Levisticum officinale","Levisticum_officinale_W.D.J.Koch","Levisticum_officinale","Levisticum","officinale","Apiaceae","Apiales","herb","Levisticum_officinale_W.D.J.Koch","90",1300,NA,"90",1,1,0,"multifood_veg","shoot",125,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,"Golden_rayed_lily","Lilium auratum","Lilium_auratum_Lindl.","Lilium_auratum","Lilium","auratum","Liliaceae","Liliales","herb","Lilium_auratum_Lindl.","90",NA,NA,NA,0,1,0,"root","root",90,314,1,0.788105437,0.934744016,"PA0440","Palearctic","Taiheiyo Evergreen Forests",134.68922,34.36095476,133,94,29,7690,291,-35,321.5,218,37,234,32,1574.5,212,53,43,577.5,179.5,574.5,179.5,16.63372942,11.19610442,6.630852542,7.05249064,5.51602704,91.28408305,6.708445676,11.65364595,74.25952368,7.438331893,87.69459115,15.21605717,15.93338854,28.59944525,16.22818145,15.0173337,26.50901716,16.80052902,37.86279127
435,"Tiger_lily","Lilium lancifolium","Lilium_lancifolium_Thunb.","Lilium_lancifolium","Lilium","lancifolium","Liliaceae","Liliales","herb","Lilium_lancifolium_Thunb.","90",NA,NA,NA,0,1,0,"root","root",90,81,1,5.472706945,1.594664436,"PA0440","Palearctic","Taiheiyo Evergreen Forests",134.68922,34.36095476,141,85,27,7734,294,-19,312,226,45,239,41,1561,230,52,46,614,172,601,180,15.92187625,12.83577689,7.273925846,11.36145205,4.748271213,173.0345579,9.705286949,9.262264034,83.48866723,6.325471458,91.47095195,22.22457527,21.20006082,35.44770799,30.75613385,20.69927907,33.79892232,21.06663469,37.33962934
436,"Leichtlins_lily","Lilium leichtlinii","Lilium_leichtlinii_Hook.f.","Lilium_leichtlinii","Lilium","leichtlinii","Liliaceae","Liliales","herb","Lilium_leichtlinii_Hook.f.","90",NA,NA,NA,0,1,0,"root","root",90,170,1,2.635089341,1.409512459,"PA0440","Palearctic","Taiheiyo Evergreen Forests",134.68922,34.36095476,119,91,27,7972,280,-40,323,209,26,222,17,1936,259,63,43,686,220,682,220,26.0094453,10.83920483,7.112844587,7.207561656,9.284513597,83.53476501,6.45491109,26.5307936,163.9703971,11.89688596,296.1387326,17.39939454,21.70240656,34.94061382,22.28519341,20.30157606,30.97722924,18.94855744,47.5897151
437,"Flax","Linum usitatissimum","Linum_usitatissimum_L.","Linum_usitatissimum","Linum","usitatissimum","Linaceae","Malpighiales","herb","Linum_bienne_Mill.,Linum_usitatissimum_L.","4,13",11200,7500,"4",1,1,0,"seed","seed",4,10,1,1.701244899,4.134680037,"PA1205","Palearctic","Crete Mediterranean Forests",24.84143318,35.22239963,169,68.5,30,5483.5,278,71,219.5,119,235.5,235.5,103.5,591.5,119,1,84.5,302,12,12,263.5,18.0080869,16.4253037,7.875885073,19.25504816,4.850325718,113.4269616,19.31429364,31.31012589,47.22739525,6.879703503,55.15971232,18.80805101,39.87992429,119.7189006,56.44923986,38.2955479,105.2477148,107.5559716,39.91484319
438,"Koseret","Lippia adoensis","Lippia_adoensis_Hochst.","Lippia_adoensis","Lippia","adoensis","Verbenaceae","Lamiales","woody","Lippia_adoensis_Hochst.","90",NA,NA,NA,0,1,0,"shoot","shoot",90,15,1,0.247512038,1.819870981,"AT0707","Afrotropic","Guinean Forest-Savanna Mosaic",-1.44104815,8.87510659,265,110,67,1036,351,188,163,253,266,280,253,1651,297,3,77,799,18,197,799,0.878891833,2.837350437,3.058624558,1.375615654,2.219474697,0.411581652,5.298857812,0.611362801,2.441981933,1.388166074,1.228543488,0.328139475,0.434190958,8.802234878,2.701296144,1.752921806,15.16114477,37.41555296,26.59114736
439,"Litchi","Litchi chinensis","Litchi_chinensis_Sonn.","Litchi_chinensis","Litchi","chinensis","Sapindaceae","Sapindales","woody","Litchi_chinensis_Sonn.","4",4000,3800,"4",1,1,0,"fruit_flower","fruit_flower",4,84,1,3.779819962,1.548445188,"IM0149","Indo_malay","South China-Vietnam Subtropical Evergreen Forests",109.6318815,22.22267464,222,87,35,5458,328,89,235,274.5,161,284.5,143,1405,259,28,70.5,695,100.5,686,114,10.96704646,13.64971137,15.88546357,18.27399218,8.414286983,30.34781988,11.61348817,8.269844295,20.46811559,9.303082617,19.57316475,15.12845535,18.85907153,43.03721624,13.36250804,18.74635639,36.30145043,22.2702394,42.50038749
440,"Tagutugan","Litsea calophylla","Litsea_calophylla_(Miq.)_Mansf.","Litsea_calophylla","Litsea","calophylla","Lauraceae","Laurales","woody","Litsea_calophylla_(Miq.)_Mansf.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441,"Ryegrass","Lolium perenne","Lolium_perenne_L.","Lolium_perenne","Lolium","perenne","Poaceae","Poales","graminoid","Lolium_perenne_L.",NA,NA,NA,NA,0,0,1,"forage","forage",90,389,1,5.325758862,4.379019961,"PA0402","Palearctic","Atlantic Mixed Forests",3.29397908,49.58905893,84,75,31,6227,218,-28,245,150,28,164,5,737,77,43,22,220,137,202,164,23.33552493,15.88898268,14.07491933,12.33696096,8.903961568,103.6585621,11.33058217,30.3479276,108.2128795,8.583378068,428.6390457,24.72369967,28.23831473,29.11176713,39.90661037,28.33855035,28.52398211,25.08308459,30.52697987
442,"Angled_luffa","Luffa acutangula","Luffa_acutangula_(L.)_Roxb.","Luffa_acutangula","Luffa","acutangula","Cucurbitaceae","Cucurbitales","herb","Luffa_acutangula_(L.)_Roxb.","90",NA,NA,NA,0,1,0,"multifood_rep&veg","fruit_flower",90,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,"Luffa","Luffa cylindrica","Luffa_cylindrica_(L.)_M.Roem.","Luffa_cylindrica","Luffa","cylindrica","Cucurbitaceae","Cucurbitales","herb","Luffa_cylindrica_(L.)_M.Roem.,Luffa_cylindrica_(L.)_M.Roem.","90",7000,1500,"4",1,1,0,"multifood_rep&veg","fruit_flower",90,65,1,7.429408013,4.2074807,"IM0149","Indo_malay","South China-Vietnam Subtropical Evergreen Forests",109.6318815,22.22267464,226,77,45,3457,319,104,215,271,178,281,178,1470,271,15,77,752,67,645,67,10.22717811,22.66118462,19.08046591,31.10927551,8.096091302,32.44514726,19.42971516,6.57366284,18.14767438,7.812759852,20.47896432,20.16308733,29.75962697,76.04231773,20.12009735,27.31497329,65.51233336,40.71537486,71.26786021
444,"White_lupin","Lupinus albus","Lupinus_albus_L.","Lupinus_albus","Lupinus","albus","Fabaceae","Fabales","herb","Lupinus_albus_subsp._graecus_(Boiss._&_Spruner)_Franco_&_P.S","90",NA,NA,NA,0,1,1,"food&forage","forage",90,24,1,1.173272503,1.510318991,"PA1201","Palearctic","Aegean And Western Turkey Sclerophyllous And Mixed Forests",24.78298151,38.757036,169,71,31,5903,295,63,234,111,246,246,98,539,90,5,70,237,18,21,204,11.32742567,20.81782308,8.324283092,8.936135573,4.203657677,53.37672952,13.6424141,20.74657614,6.534434352,6.433438716,25.60770186,32.82489949,36.56052714,82.55195411,19.01422464,35.58681684,78.90302582,78.47218065,38.20377571
445,"Blue_lupin","Lupinus angustifolius","Lupinus_angustifolius_L.","Lupinus_angustifolius","Lupinus","angustifolius","Fabaceae","Fabales","herb","Lupinus_angustifolius_L.","3",150,150,"61,62",1,0,1,"forage","forage",90,311,1,7.985020256,1.944308448,"PA1209","Palearctic","Iberian Sclerophyllous And Semi-Deciduous Forests",-3.61553191,39.78998223,143,94,38,5400,283,36,246,106,213,214,77,722,100,10,49,281,59,65,248,11.86168952,15.76416084,9.623225369,12.83460174,8.031489245,62.98773058,12.62278581,28.74793336,11.77377157,7.38523805,28.44311169,25.56002967,26.86574163,83.48331558,26.76076551,26.63318881,56.79691479,55.93201729,33.068264
446,"Hairy_blue_lupin","Lupinus cosentinii","Lupinus_cosentinii_Guss.","Lupinus_cosentinii","Lupinus","cosentinii","Fabaceae","Fabales","herb","Lupinus_cosentinii_Guss.","90",NA,NA,NA,0,1,1,"food&forage","forage",90,79,1,7.298725713,2.932534672,"PA1221","Palearctic","Southwest Iberian Mediterranean Sclerophyllous And Mixed Forests",-7.31381898,38.1661275,170,90,42,4211,290,76,214,130,223,227.5,121,499,83,1,70,240,16,18,227,7.339052835,24.20023396,10.1907381,20.59315371,10.1023988,38.87262178,21.23699655,13.83445598,6.610718159,7.593653902,15.02721434,27.72674271,29.35307982,190.1400844,12.82772489,28.02387396,77.96211933,71.67400801,30.45518437
447,"Yellow_lupin","Lupinus luteus","Lupinus_luteus_L.","Lupinus_luteus","Lupinus","luteus","Fabaceae","Fabales","herb","Lupinus_luteus_L.","3,14",200,200,"14",1,0,1,"forage","forage",90,177,1,2.140730391,1.810352386,"PA1221","Palearctic","Southwest Iberian Mediterranean Sclerophyllous And Mixed Forests",-7.31381898,38.1661275,155,94,40,4879,288,59,236,103,216,219,96,755,108,7,55,309,50,52,305,11.81248388,12.61940246,6.563169016,18.13801204,9.678234532,45.96270602,15.71249838,23.5901847,8.860087963,9.078719895,24.60041325,34.22176572,32.93328736,85.23291726,15.2894538,32.0329831,57.3703097,59.32647694,33.79501322
448,"Pearl_lupin","Lupinus mutabilis","Lupinus_mutabilis_Sweet","Lupinus_mutabilis","Lupinus","mutabilis","Fabaceae","Fabales","herb","Lupinus_piurensis_C.P.Sm.","115",4000,NA,"90",1,1,0,"seed","seed",90,1,1,0,0,"NT0153","Neotropic","Peruvian Yungas",-74.8506025,-10.72625706,145,147,82,884,226,48,178,156,133,156,133,592,141,4,82,329,24,329,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,"Sundial_lupine","Lupinus perennis","Lupinus_perennis_L.","Lupinus_perennis","Lupinus","perennis","Fabaceae","Fabales","herb","Lupinus_perennis_L.","90",NA,NA,NA,0,0,1,"forage","forage",90,372,1,5.761309635,2.705771126,"NA0415","Nearctic","Prairie-Forest Border",-91.6258139,43.88340787,79,116,27,9846,283,-111,394,194,-45,203,-48,860,102,36,29,296,138,294,138,31.10105578,9.962020615,12.18270534,11.3950264,5.234377476,38.86903038,10.55293192,16.1970314,121.1843252,7.701293361,78.91793202,16.07385636,17.80831753,44.66031981,44.17018483,16.11104714,40.77210412,15.89080858,46.66190722
450,"Tauri","Lupinus tauris","Lupinus_tauris_Benth.","Lupinus_tauris","Lupinus","tauris","Fabaceae","Fabales","woody","Lupinus_tauris_Benth.","90",NA,NA,NA,0,1,0,"seed","seed",90,87,1,0.649354285,1.928298943,"NT1006","Neotropic","Northern Andean Paramo",-76.43238494,1.65308137,102,95,87,375,160,48,110,104,96,104,95,1062,132,46,28,380,161,255,178,36.61332172,11.78183732,2.583128729,31.01942806,26.17996803,68.55247869,11.50348818,35.28079894,39.42969372,35.9873768,38.95466868,32.45572241,30.35992133,59.76221473,45.31155675,28.45629036,54.80022434,38.73650292,69.6927173
451,"Tlanoxtle","Lycianthes moziniana","Lycianthes_moziniana_(Dunal)_Bitter","Lycianthes_moziniana","Lycianthes","moziniana","Solanaceae","Solanales","woody","Lycianthes_moziniana_(Dunal)_Bitter","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,241,1,2.11546068,1.438532587,"NT0310","Neotropic","Trans-Mexican Volcanic Belt Pine-Oak Forests",-101.1578677,19.83102703,158,153,66,1906,269,41,228,170,143,180,130,876,189,7,95,522,27,251,39,17.25015722,9.107543979,4.283848874,22.12610007,10.75083486,69.52805621,8.892897735,16.34143019,21.51752944,15.6390949,21.2620416,32.02144078,32.01068758,85.50032242,11.32484801,33.54119613,72.91222926,36.7289316,79.69517817
452,"Chinese_boxthorn","Lycium chinense","Lycium_chinense_Mill.","Lycium_chinense","Lycium","chinense","Solanaceae","Solanales","woody","Lycium_chinense_Mill.","90",NA,NA,NA,0,1,0,"shoot","shoot",90,103,1,5.923775918,3.292639033,"PA0440","Palearctic","Taiheiyo Evergreen Forests",134.68922,34.36095476,147.5,90,29,7542,303,-7,309.5,222,55.5,246,50.5,1615,223,52,43,599,173.5,591.5,174.5,16.6110711,14.21796111,14.27907534,14.13497379,4.426422724,23477.63885,12.96724279,19.10333514,65.38000301,5.781224048,64.31802879,20.85529807,27.30839117,39.83176236,28.18730237,26.89367333,35.86259035,28.17405941,55.4252804
453,"Macadamia","Macadamia integrifolia","Macadamia_integrifolia_Maiden_&_Betche","Macadamia_integrifolia","Macadamia","integrifolia","Proteaceae","Proteales","woody","Macadamia_integrifolia_Maiden_&_Betche","1,4",1950,150,"4",1,1,0,"seed","seed",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,"Horse_gram","Macrotyloma uniflorum","Macrotyloma_uniflorum_(Lam.)_Verdc.","Macrotyloma_uniflorum","Macrotyloma","uniflorum","Fabaceae","Fabales","herb","Macrotyloma_uniflorum_(Lam.)_Verdc.","90",NA,NA,NA,0,1,1,"food&forage","seed",90,123,1,25.44140935,13.26456969,"AT0716","Afrotropic","Southern Acacia-Commiphora Bushlands And Thickets",35.33132688,-4.40266457,239,106,68,1455,313,152,155,248,223,257,216,949,196,7,81,468,38,217,100,13.3469823,29.83740607,13.66956977,65.7476602,8.37409368,40.73671432,35.80355643,10.99563314,22.22456715,10.7038567,21.08199982,57.63503441,63.0980356,133.5951632,22.77466093,63.4001239,114.6839747,106.3549718,110.8023185
455,"Acerola_cherry","Malpighia emarginata","Malpighia_emarginata_DC.","Malpighia_emarginata","Malpighia","emarginata","Malpighiaceae","Malpighiales","woody","Malpighia_emarginata_DC.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,220,1,12.30109901,7.084561721,"NT0181","Neotropic","Yucatan Moist Forests",-89.02181106,19.18381996,257,100,67,1688,327,179,150,271,247,276,231,1065,195,16,66,491,69,316,97,6.339277232,24.60693246,12.56261607,62.18524441,6.343825014,21.91703909,31.70308497,6.665854534,8.5724146,5.974168917,10.9590783,46.8636088,30.63723211,116.4134109,39.14260314,32.86428223,115.2910979,38.07127295,117.861163
456,"Wild_crapemyrtle","Malpighia glabra","Malpighia_glabra_L.","Malpighia_glabra","Malpighia","glabra","Malpighiaceae","Malpighiales","woody","Malpighia_glabra_L.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,314,1,7.206628246,6.166503365,"NT0119","Neotropic","Costa Rican Seasonal Moist Forests",-85.04961906,10.42806105,248,111,73,1019,331,162,159,256,240,269,223,1407,248,14,74,675,56,297,133,10.35757535,12.10373928,17.98428918,92.15048225,8.345959248,25.57125298,26.16550771,10.31785558,15.79811594,10.35805288,16.32159503,41.90328875,40.76106433,91.39618074,28.1558336,43.05979804,85.79230014,39.7319815,97.19107256
457,"Cowhage","Malpighia urens","Malpighia_urens_L.","Malpighia_urens","Malpighia","urens","Malpighiaceae","Malpighiales","woody","Malpighia_urens_L.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,8,1,4.953786859,1.069577553,"NT0305","Neotropic","Hispaniolan Pine Forests",-71.38226506,18.84917372,230,107,75,1318,283,177,140,236,216,242,216,1645,252,63,47,605,196,426,196,22.24933759,23.37738635,5.309367402,12.84884006,13.969365,44.52626246,19.40997659,21.43676511,27.41779551,20.72405441,25.0965304,12.7474604,14.30639333,22.03645326,10.62040342,16.22434296,21.90145698,24.50240605,58.59920954
458,"Chinese_crab","Malus baccata","Malus_baccata_(L.)_Borkh.","Malus_baccata","Malus","baccata","Rosaceae","Rosales","woody","Malus_baccata_(L.)_Borkh.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,8,1,17.30956375,1.334041032,"PA0804","Palearctic","Daurian Forest Steppe",112.6321261,49.92369407,-7.5,121.5,22,14733.5,251,-282.5,534,173.5,-174,173.5,-207,500,107.5,4,98,272.5,18,272.5,18,442.6876111,4.123002329,9.232979961,12.81477675,5.287693634,22.17063592,11.12181252,7.792830866,24.36761836,7.792830866,24.94324178,23.98956377,30.72095943,62.14700944,20.90744702,27.161236,50.61563611,27.161236,49.89945645
459,"Apple","Malus domestica","Malus_domestica_Borkh.","Malus_domestica","Malus","domestica","Rosaceae","Rosales","woody","Malus_sylvestris_(L.)_Mill.,Malus_sieversii_(Ledeb.)_M.Roem.,Malus_orientalis_Uglitzk._ex_Juz.,Malus_baccata_(L.)_Borkh.","1,3,4,150,155",10000,3000,"154,155",1,1,0,"fruit_flower","fruit_flower",4,1118,1,27.93313951,6.673346608,"PA0436","Palearctic","Sarmatic Mixed Forests",31.84112072,56.67710812,71,93,27,7342,246,-63,297,108,26,171,-23,603,78,29,26,210.5,96,164,142,41.30908099,29.42485973,12.88969511,30.09203971,16.60544339,83.54172754,29.3304376,66.11428096,279.5875221,15.04071255,153.9566424,48.10891853,45.84730048,61.20322971,42.27568302,47.93664326,57.76256348,53.58138242,58.79754915
